Country, Latitude, Longitude
br,-27.616667,-50.983333
br,-22.9,-46.133333
br,-26.6,-52.35
br,-27.35,-51.683333
br,-21.333333,-57.7
br,-26.690898,-49.984099
br,-21.333333,-57.7
br,-5.948056,-36.061944
br,-22.3,-45.783333
br,-24.8867,-48.5365
br,-3.15,-64.266667
br,-10.716667,-70.45
br,-5.85,-40.416667
br,-10.704167,-45.055833
br,-24.637699,-48.172946
br,-9.816667,-40.05
br,-10.704167,-45.055833
br,-7.866667,-38.233333
br,-21.2,-56.833333
br,-15.733333,-55.666667
br,-22.882414,-43.301796
br,-30.866667,-52.25
br,-2.893889,-40.918611
br,-23.133333,-44.166667
br,-9,-63.266667
bs,22.3666667,-72.9666667
bs,22.3666667,-72.9666667
bs,23.6,-75.3
bs,23.6,-75.3
bs,25.0,-77.5166667
bs,22.6,-74.35
bs,23.65,-76.0166667
bs,25.7166667,-79.3
bs,25.3333333,-76.4333333
bs,23.95,-74.5166667
bs,23.45,-75.2166667
bs,22.6,-74.35
bs,23.5333333,-75.2333333
bs,22.6166667,-73.8666667
bs,23.2166667,-75.0833333
bs,24.7,-77.7666667
bs,23.6833333,-76.05
bs,24.6333333,-75.7
bs,24.6333333,-75.7
bs,25.0333333,-77.9833333
bs,24.45,-77.7166667
bs,25.7333333,-79.3
bs,25.7333333,-79.3
bs,24.15,-75.3166667
bs,23.45,-75.2166667
bs,24.15,-75.3833333
bs,26.5166667,-78.7833333
bs,24.6333333,-76.1666667
bs,23.6833333,-76.0333333
bs,23.6833333,-76.0333333
bs,25.3833333,-76.8
bs,24.2333333,-77.6333333
bs,25.7333333,-79.3
bs,25.7333333,-79.3
bs,24.45,-77.7166667
bs,24.45,-77.7166667
bs,25.0166667,-77.3666667
bs,24.5833333,-75.6333333
bs,24.5833333,-75.6333333
bs,24.5833333,-75.6333333
bs,24.5833333,-75.6333333
bs,24.5833333,-75.6333333
bs,22.95,-74.8833333
bs,22.95,-74.8833333
bs,22.4166667,-73.1333333
bs,26.6,-78.3166667
bs,22.3166667,-74.1333333
bs,22.3166667,-74.1333333
bs,24.1,-76.3833333
bs,23.9833333,-77.55
bs,23.9833333,-77.55
bs,26.8,-77.4333333
bs,25.05,-77.3
bs,24.85,-77.9
bs,25.7833333,-79.3166667
bs,24.5166667,-75.5833333
bs,25.5,-76.7333333
bs,24.5166667,-75.5833333
bs,25.5,-76.7333333
bs,25.45,-76.6666667
bs,24.5833333,-77.7333333
bs,23.25,-75.0833333
bs,25.0666667,-77.5166667
bs,24.0833333,-74.4333333
bs,26.5333333,-78.7333333
bs,26.5333333,-78.7333333
bs,22.7166667,-74.0333333
bs,23.15,-75.0833333
bs,25.7833333,-77.85
bs,25.7833333,-77.85
bs,25.7833333,-77.85
bs,23.6166667,-75.2833333
bs,23.6166667,-75.2833333
bs,22.75,-74.2166667
bs,22.9166667,-74.8833333
bs,22.9166667,-74.8833333
bs,25.0666667,-77.4
bs,24.4833333,-75.5666667
bs,24.7333333,-77.8
bs,23.6,-75.9666667
bt,27.35,89.9
bt,27.4833333,89.4
bt,26.9833333,89.8166667
bt,27.2166667,91.5
bt,27.2166667,90.7166667
bt,27.7,89.55
bt,27.3166667,91.5666667
bt,27.0333333,90.2333333
bt,27.2666667,90.3
bt,26.8166667,91.7166667
bt,26.9,90.4333333
bt,26.9,90.9166667
bt,27.05,90.3
bt,27.7,89.55
bt,27.55,90.7166667
bt,27.6,90.8166667
bt,27.6,90.8166667
bt,27.0,90.2166667
bt,27.55,90.7166667
bt,27.7666667,89.45
bt,27.0833333,89.8666667
bt,26.9,89.1
bt,27.1333333,90.35
bt,27.1333333,90.35
bt,27.4,90.4666667
bt,27.2,89.55
bt,27.2,89.55
bt,27.4833333,89.6166667
bt,27.5,90.2833333
bt,27.45,90.3333333
bt,26.9166667,89.0333333
bt,26.9166667,89.0333333
bt,27.0666667,89.5833333
bt,27.0666667,89.5833333
bt,27.55,90.0
bt,27.0666667,90.1
bt,27.0666667,89.5833333
bt,27.05,91.4166667
bt,27.5333333,89.3
bt,27.0666667,89.8833333
bt,26.9333333,89.95
bt,26.9,92.1
bt,27.1166667,89.7666667
bt,27.3,91.45
bt,27.3,91.45
bt,27.3,91.45
bt,27.3,91.45
bt,27.0166667,90.1
bt,27.4166667,89.35
bt,26.9666667,89.3833333
bt,27.6666667,89.9166667
bt,27.3,91.45
bt,27.0166667,89.25
bt,27.0166667,89.25
bt,26.8666667,91.4666667
bt,26.9666667,90.1166667
bt,27.6,90.65
bt,27.05,91.9833333
bt,27.95,91.0333333
bt,27.0166667,90.1
bt,27.0666667,91.0666667
bt,27.6,91.1833333
bt,27.2,89.2
bt,27.0166667,89.2166667
bt,27.0166667,89.2166667
bt,26.8333333,89.8166667
bt,27.5833333,89.6333333
bt,27.5,89.3333333
bt,27.0333333,89.4
bt,27.0333333,89.4
bt,27.4833333,89.9
bt,27.1,88.8833333
bt,27.0,90.5333333
bt,27.5,90.1666667
bt,27.9166667,89.6833333
bt,27.9166667,89.6833333
bt,27.3333333,89.8
bt,27.4166667,89.25
bt,26.85,90.5
bt,27.4,91.5666667
bw,-24.6780556,25.9169444
bw,-24.6538889,25.9158333
bw,-21.9666667,28.3333333
bw,-22.4833333,28.75
bw,-21.0166667,24.3333333
bw,-23.7666667,26.6
bw,-23.0166667,21.8166667
bw,-19.3833333,22.3333333
bw,-23.6166667,25.9166667
bw,-23.6,25.8333333
bw,-21.9666667,28.3333333
bw,-26.65,21.9166667
bw,-24.6613889,25.9261111
bw,-24.45,26.0166667
bw,-26.9,20.7
bw,-19.9166667,25.1
bw,-23.0166667,26.6666667
bw,-23.0166667,26.6666667
bw,-23.0166667,26.6666667
bw,-24.6719444,25.9144444
bw,-23.0166667,26.6666667
bw,-24.4,25.5166667
bw,-24.4,25.5166667
bw,-24.6591667,25.9161111
bw,-20.3333333,24.2833333
bw,-24.0333333,25.5333333
bw,-24.6566667,25.9233333
bw,-24.6408333,25.9211111
bw,-21.9,21.3833333
bw,-21.9,21.3833333
bw,-24.2333333,23.3166667
bw,-19.4166667,22.45
bw,-19.4666667,23.9333333
bw,-20.7333333,24.4166667
bw,-25.55,24.95
bw,-23.0166667,27.2166667
bw,-22.45,23.3833333
bw,-20.65,24.9166667
bw,-20.25,22.4333333
bw,-20.7666667,24.4
bw,-21.5333333,21.9333333
bw,-20.4166667,22.75
bw,-21.55,25.6666667
bw,-18.4833333,21.9833333
bw,-18.4833333,21.9833333
bw,-24.6641667,25.9205556
bw,-22.9166667,27.5666667
bw,-20.1166667,23.1666667
bw,-21.9333333,26.95
bw,-21.4166667,25.8333333
bw,-18.75,25.4
bw,-20.5833333,26.4166667
bw,-20.5833333,26.4166667
bw,-18.75,22.7666667
bw,-24.5872222,25.8744444
bw,-23.9833333,23.9
bw,-20.9333333,24.65
bw,-26.8333333,21.0
bw,-21.1666667,27.5166667
bw,-24.6666667,25.7822222
bw,-24.6666667,25.9166667
bw,-24.6463889,25.9119444
bw,-24.6463889,25.9119444
bw,-24.6463889,25.9119444
bw,-19.7333333,25.25
bw,-24.5191667,25.8075
bw,-24.5738889,25.8341667
bw,-24.5688889,25.7727778
bw,-24.5105556,25.8411111
bw,-18.7833333,25.4166667
bw,-19.2,25.95
bw,-19.2,25.95
bw,-21.5666667,21.7833333
bw,-18.2833333,21.8333333
bw,-21.8166667,28.7833333
bw,-19.5666667,25.5833333
bw,-21.1666667,24.5833333
bw,-21.8166667,28.7833333
bw,-20.4,25.1
bw,-20.7166667,24.9666667
by,52.7,29.9166667
by,54.1205556,30.975
by,54.1205556,30.975
by,52.2166667,24.0
by,54.6166667,26.6166667
by,52.2166667,24.0
by,54.6166667,26.6166667
by,54.85,26.6333333
by,55.5833333,27.1166667
by,53.7333333,26.05
by,53.3688889,30.3147222
by,55.0422222,30.7888889
by,53.3688889,30.3147222
by,54.7833333,29.9333333
by,53.6833333,23.7333333
by,53.6833333,23.7333333
by,52.2333333,30.45
by,54.6666667,28.65
by,52.05,25.25
by,54.1333333,26.3166667
by,55.6,28.3333333
by,54.3333333,25.8666667
by,54.3333333,25.8666667
by,53.6833333,23.7333333
by,54.1333333,26.3166667
by,55.3,27.1
by,53.9608333,30.4880556
by,55.3,27.1
by,55.5833333,27.1166667
by,52.2166667,28.6166667
by,53.9333333,27.1
by,53.75,29.6666667
by,53.4116667,30.5427778
by,52.7880556,31.1658333
by,52.7880556,31.1658333
by,55.5,26.9666667
by,55.5,26.9666667
by,52.6741667,30.815
by,52.6386111,28.8783333
by,51.9666667,29.3833333
by,53.9669444,30.6411111
by,53.3166667,29.5
by,55.3166667,27.1333333
by,52.75,25.0333333
by,53.0833333,25.3833333
by,53.0833333,25.3833333
by,52.6333333,28.4666667
by,55.8666667,28.85
by,55.8666667,28.85
by,55.8666667,28.8333333
by,54.75,29.8666667
by,55.75,27.6833333
by,54.3333333,30.2833333
by,53.6563889,30.6705556
by,51.4333333,29.5
by,53.3988889,32.3113889
by,53.6666667,28.7
by,53.3488889,31.4952778
by,53.3711111,31.5188889
by,53.4755556,30.6711111
by,55.4166667,29.9833333
by,52.2833333,25.0
by,52.2833333,25.0
by,52.7333333,25.2666667
by,51.75,30.4166667
by,53.1794444,32.3291667
by,55.6408333,30.6547222
by,52.7333333,25.2666667
by,51.9333333,29.7
by,54.7666667,29.9666667
by,54.5333333,29.9166667
by,53.2311111,30.6616667
by,53.8,27.3833333
by,55.6666667,29.0666667
by,54.1580556,31.15
by,55.2341667,30.2108333
by,55.3166667,27.1333333
by,53.4219444,32.6111111
by,55.3833333,27.3166667
by,55.3833333,27.3166667
bz,16.1622222,-89.0938889
bz,16.705,-89.0488889
bz,16.6666667,-88.5166667
bz,16.5333333,-88.4
bz,16.9833333,-88.4
bz,18.3333333,-88.4333333
bz,17.7166667,-89.0166667
bz,16.7666667,-88.4833333
bz,16.1622222,-89.0938889
bz,16.6166667,-89.05
bz,17.0166667,-89.15
bz,17.9666667,-88.7166667
bz,16.9666667,-88.9833333
bz,17.9666667,-88.7166667
bz,18.3166667,-88.4333333
bz,18.15,-87.8333333
bz,17.8333333,-88.6
bz,17.55,-88.3833333
bz,17.2030556,-89.0194444
bz,17.0,-88.7833333
bz,17.0,-88.7833333
bz,16.9833333,-88.7333333
bz,17.3166667,-88.7666667
bz,16.0,-88.9166667
bz,16.0,-88.9166667
bz,18.1666667,-88.4666667
bz,16.0,-88.9166667
bz,17.2,-88.9666667
bz,18.1166667,-87.8833333
bz,16.4,-88.7
bz,17.4833333,-88.1833333
bz,17.4833333,-88.1833333
bz,17.4833333,-88.1833333
bz,17.25,-88.7666667
bz,17.075,-89.1391667
bz,17.075,-89.1391667
bz,17.1869444,-89.0366667
bz,17.1869444,-89.0366667
bz,17.1869444,-89.0366667
bz,17.075,-89.1391667
bz,18.2666667,-88.45
bz,17.075,-89.1391667
bz,17.55,-88.5166667
bz,16.5166667,-88.4
bz,17.0916667,-89.0683333
bz,16.25,-88.8833333
bz,17.5,-88.5666667
bz,17.7166667,-88.45
bz,17.2166667,-88.9166667
bz,17.0494444,-89.0591667
bz,17.05,-88.9666667
bz,17.05,-88.9666667
bz,17.05,-88.9666667
bz,18.15,-88.4833333
bz,17.8833333,-88.8666667
bz,16.1977778,-89.0422222
bz,17.8833333,-88.8666667
bz,16.1977778,-89.0422222
bz,16.7833333,-88.9333333
bz,17.85,-88.9166667
bz,17.7,-88.4666667
bz,17.25,-88.4333333
bz,17.8833333,-88.2666667
bz,17.5666667,-88.4
bz,17.5666667,-88.4
bz,17.5666667,-88.4
bz,17.1802778,-89.08
bz,17.1166667,-89.1166667
bz,18.2333333,-88.5166667
bz,17.1722222,-89.1127778
bz,17.7,-88.6666667
bz,17.3833333,-89.1166667
bz,17.5666667,-88.4
bz,17.5666667,-88.4
bz,17.4,-88.4333333
bz,17.4,-88.4333333
bz,16.4,-89.0666667
bz,16.4,-89.0666667
bz,17.2833333,-89.1
bz,17.2833333,-89.1
ca,50.733333,-108.75
ca,49.05,-122.3
ca,45.433333,-72.883333
ca,49.05,-122.3
ca,54.233333,-113.016667
ca,52.316667,-106.283333
ca,45.55,-73.733333
ca,48.516667,-58.9
ca,51.15,-110.2
ca,51.5,-113.5
ca,44.55,-77.333333
ca,43.633333,-80.033333
ca,45.633333,-72.566667
ca,58.383333,-115.116667
ca,48.083333,-53.916667
ca,49.716667,-108.016667
ca,47.016667,-53.616667
ca,45.333333,-64.783333
ca,49.233333,-121.766667
ca,43.783333,-79.266667
ca,50.216667,-62.083333
ca,49.283333,-126.05
ca,55.183333,-59.216667
ca,51.266667,-114.016667
ca,61.566667,-137.5
ca,55.25,-129.083333
ca,43.85,-79.016667
ca,68.216667,-135
ca,68.216667,-135
ca,68.533333,-89.816667
ca,49.266667,-102.283333
ca,48.866667,-72.416667
ca,44.8,-65.05
ca,52.25,-81.616667
ca,44.8,-65.05
ca,45.933333,-61.016667
ca,49.266667,-124.8
ca,51.133333,-117.866667
ca,46.8,-64.066667
ca,53.416667,-105.533333
ca,52.633333,-119.15
ca,55.266667,-119.5
ca,50.066667,-91.75
ca,49.06,-122.46
ca,50.283333,-111.35
ca,46.616667,-65.05
ca,82.483333,-62.25
ca,50.583333,-126.916667
ca,49.816667,-100.3
ca,48.683333,-54.116667
ca,48.683333,-54.116667
ca,52.633333,-122.45
ca,45.3,-74.633333
ca,52.083333,-123.283333
ca,52.466667,-115.783333
ca,54.116667,-122.066667
ca,45.55,-74.866667
ca,45.55,-78.6
ca,55.45,-129.483333
ca,49.383333,-101.866667
ca,52.4,-113.183333
ca,51.766667,-122.3
ca,51.9,-106.066667
ca,50.233333,-90.2
ca,44.533333,-81.166667
ca,52.433333,-111.783333
ca,53.2,-131.983333
ca,51.033333,-127.516667
ca,44.15,-79.866667
ca,49.1,-122.833333
ca,45.6,-64.95
ca,48.55,-71.65
ca,46.516667,-72.75
ca,45.216667,-76.2
ca,50.8,-98.983333
ca,54.426111,-112.923611
ca,54.4275,-112.954722
ca,51.366667,-109.983333
ca,50.116667,-122.983333
ca,52.9,-102.483333
cd,3.866667,30.233333
cd,2.9,23.133333
cd,2.95,25.983333
cd,2.5,28.516667
cd,.6,28.716667
cd,2.6,28.266667
cd,.6,28.716667
cd,2.683333,27.766667
cd,2.683333,27.766667
cd,3.45,28.083333
cd,-1.133333,27.15
cd,2.633333,27.816667
cd,-1.3,28.933333
cd,4.433333,27.366667
cd,2.15,28.016667
cd,1.883333,30.066667
cd,.866667,29.666667
cd,-.066667,27.833333
cd,2.666667,26.316667
cd,1.833333,27.5
cd,1.883333,27.433333
cd,2.416667,27.916667
cd,-4.35,27.183333
cd,2.283333,27.55
cd,2.083333,31.116667
cd,3.216667,30.216667
cd,2.683333,29.35
cd,2.616667,26.816667
cd,3.816667,30.366667
cd,2.5,26.3
cd,2.5,26.3
cd,.6,28.716667
cd,.204444,25.594722
cd,4.333333,28.85
cd,-2.55,26.6
cd,3.516667,25.966667
cd,3.7,22.166667
cd,3.7,22.166667
cd,3.7,22.166667
cd,2.066667,27.666667
cd,2.266667,30.116667
cd,3.166667,30.633333
cd,4.433333,27.366667
cd,4.783333,24.583333
cd,3.7,30.35
cd,2.883333,30.733333
cd,2.75,30.533333
cd,2.833333,30.716667
cd,3.4,30.8
cd,-4.233333,23.75
cd,2.533333,28.016667
cd,2.616667,26.183333
cd,2.983333,26.15
cd,2.266667,30.95
cd,-1.116667,25.95
cd,3.2,30.516667
cd,2.966667,30.566667
cd,2.916667,29.966667
cd,3.466667,27.6
cd,2.933333,23.55
cd,2.933333,23.55
cd,2.933333,23.55
cd,1.383333,28.016667
cd,1.9,28.933333
cd,2.016667,27.766667
cd,3.15,30.8
cd,2.516667,28.283333
cd,2.516667,28.283333
cd,-.166667,24.083333
cd,3.25,25.083333
cd,2.583333,27.933333
cd,2.216667,28.2
cd,3.05,23.35
cd,2.216667,28.2
cd,2.666667,25.916667
cd,3.35,29.4
cd,2.816667,28.716667
cd,3.083333,27.833333
cd,-2.866667,16.85
cd,3.15,29.433333
cf,6.2333333,20.7666667
cf,6.5333333,22.0166667
cf,6.5333333,22.0166667
cf,6.45,23.1166667
cf,5.4833333,14.95
cf,5.3333333,15.1833333
cf,5.8333333,15.5166667
cf,5.4833333,14.95
cf,5.4833333,14.95
cf,7.1166667,22.8166667
cf,7.1166667,22.8166667
cf,5.3333333,15.1833333
cf,6.1,15.3166667
cf,5.4833333,14.95
cf,5.2,15.4833333
cf,5.2,15.4833333
cf,3.3833333,15.7666667
cf,3.3833333,15.7666667
cf,6.2166667,21.1833333
cf,5.4833333,14.95
cf,5.3833333,21.05
cf,8.5166667,20.5
cf,5.6333333,23.1666667
cf,6.0,22.0666667
cf,4.5333333,21.3833333
cf,8.05,21.4
cf,5.05,22.4666667
cf,4.9333333,20.1833333
cf,7.1166667,22.8166667
cf,5.8333333,21.0333333
cf,6.2333333,20.4
cf,5.8338889,20.605
cf,3.4333333,15.8666667
cf,5.9833333,19.15
cf,5.85,24.1333333
cf,5.85,24.1333333
cf,5.9166667,21.2333333
cf,6.4,22.0
cf,6.2333333,21.0166667
cf,6.2333333,20.8833333
cf,5.35,27.2
cf,4.4166667,21.9333333
cf,5.1666667,19.65
cf,4.6166667,21.85
cf,5.8833333,20.9
cf,4.8333333,23.05
cf,6.4833333,21.1333333
cf,6.2333333,20.9666667
cf,5.2166667,16.7333333
cf,6.55,21.95
cf,6.6166667,21.9166667
cf,4.9166667,20.6666667
cf,6.65,22.0166667
cf,5.6,27.1333333
cf,6.65,18.1333333
cf,4.5833333,21.7
cf,7.5166667,23.1833333
cf,5.2833333,19.5666667
cf,4.3333333,21.6166667
cf,4.3188889,18.5411111
cf,7.9,22.4
cf,4.8,20.4166667
cf,4.6833333,22.15
cf,3.2,16.1333333
cf,8.9666667,20.7666667
cf,7.5166667,23.1833333
cf,5.4333333,21.1833333
cf,5.5666667,14.7666667
cf,5.3,25.0
cf,5.3,25.0
cf,5.4833333,21.8
cf,4.9,18.6833333
cf,5.3833333,21.0333333
cf,8.4558333,20.6944444
cf,6.0166667,14.65
cf,5.0333333,21.2166667
cf,5.0333333,21.2166667
cf,5.0333333,21.2166667
cf,8.4558333,20.6944444
cf,4.5666667,21.9333333
cg,-1.2436111,15.2622222
cg,-1.2436111,15.2622222
cg,-0.4208333,15.2002778
cg,-1.3397222,15.5208333
cg,-3.36,15.4758333
cg,-1.0380556,14.6919444
cg,-1.0380556,14.6919444
cg,-2.4086111,14.7125
cg,2.1430556,13.5405556
cg,-0.6333333,15.0666667
cg,-4.1933333,14.4838889
cg,-1.31,15.9075
cg,-2.4047222,15.1111111
cg,-1.2147222,16.1997222
cg,-0.9666667,14.55
cg,0.0444444,15.1175
cg,-1.0883333,15.4905556
cg,-0.2947222,15.7616667
cg,-0.6397222,15.9116667
cg,-2.3525,15.3763889
cg,-2.0044444,15.1427778
cg,-2.2841667,14.545
cg,-0.2947222,15.7616667
cg,-1.1855556,16.0475
cg,-1.3597222,15.9827778
cg,-1.2333333,16.0333333
cg,-0.9636111,16.2819444
cg,-1.1855556,16.0475
cg,-1.195,16.0608333
cg,0.1361111,14.2266667
cg,0.1361111,14.2266667
cg,0.1461111,14.2266667
cg,2.2,16.1891667
cg,0.1063889,15.5863889
cg,-0.3011111,15.7969444
cg,-0.02,14.3388889
cg,-2.5813889,13.5919444
cg,-0.3983333,14.8944444
cg,1.7644444,14.3636111
cg,-0.1205556,15.8325
cg,2.1166667,14.05
cg,-0.0422222,14.7988889
cg,0.0608333,15.4388889
cg,-3.1827778,16.1738889
cg,-2.6691667,15.305
cg,-1.2208333,14.9752778
cg,-1.2208333,14.9752778
cg,-1.2327778,14.9747222
cg,0.0858333,15.4644444
cg,-1.6536111,15.5683333
cg,-0.0341667,15.5983333
cg,-1.6625,15.6113889
cg,0.1,16.0833333
cg,-1.4602778,15.9391667
cg,-1.5977778,14.7286111
cg,-1.5488889,15.375
cg,-1.3352778,15.4075
cg,-0.9116667,14.8988889
cg,0.0258333,14.3202778
cg,-0.0177778,14.3316667
cg,-0.125,14.9116667
cg,-1.4575,15.86
cg,-0.125,14.9116667
cg,-0.1630556,14.9186111
cg,-0.1175,14.5358333
cg,-1.3447222,15.8816667
cg,-1.6947222,14.7230556
cg,-1.2166667,14.6666667
cg,-1.5913889,14.8013889
cg,-1.6222222,14.6363889
cg,-1.3833333,16.055
cg,-2.2233333,15.0238889
cg,-1.5088889,15.8372222
cg,-0.1061111,14.5608333
cg,1.25,16.6333333
cg,-0.2391667,14.6558333
cg,0.4088889,14.6527778
cg,-1.265,15.8497222
cg,-0.5847222,14.8927778
cg,-1.0058333,14.8611111
ch,47.389616,8.052354
ch,47.389616,8.052354
ch,47.043835,7.27357
ch,47.319634,7.901413
ch,47.238533,7.770042
ch,47.335081,8.770014
ch,46.57296,7.289358
ch,47.423126,9.320997
ch,47.423126,9.320997
ch,47.586096,8.274264
ch,46.240211,7.874226
ch,46.635935,8.845674
ch,46.694877,9.639743
ch,46.537328,8.83265
ch,46.451762,8.939989
ch,46.531238,7.245699
ch,46.491829,7.559315
ch,47.065212,8.361242
ch,47.311896,8.528684
ch,46.833333,8.183333
ch,46.858322,7.364219
ch,47.304966,7.609438
ch,46.774806,7.967236
ch,46.774806,7.967236
ch,46.796864,8.237504
ch,46.796864,8.237504
ch,46.398696,8.145833
ch,47.257843,8.24134
ch,47.469456,7.595763
ch,46.883333,8.8
ch,46.909547,7.76181
ch,47.283279,9.41425
ch,46.658473,7.69611
ch,46.720027,7.699279
ch,46.786634,7.261203
ch,47.18356,8.371846
ch,47.270413,8.483312
ch,47.527012,9.032068
ch,47.281224,8.45346
ch,47.281224,8.45346
ch,46.297726,7.666323
ch,47.136445,8.585305
ch,46.211204,7.373692
ch,46.72067,6.508084
ch,45.983333,8.85
ch,45.96671,8.912233
ch,46.318103,6.964567
ch,46.333333,10.033333
ch,46.333333,10.033333
ch,46.528471,8.608806
ch,46.528471,8.608806
ch,46.528471,8.608806
ch,47.149981,8.003132
ch,46.517315,7.056675
ch,46.34123,7.633791
ch,46.852286,7.31814
ch,47.125372,7.637852
ch,46.486528,8.475151
ch,46.486528,8.475151
ch,46.470796,6.395529
ch,47.426175,7.129112
ch,46.742526,7.594716
ch,47.550744,7.535994
ch,46.095042,7.957507
ch,46.292613,10.044832
ch,46.361294,9.036113
ch,46.061453,7.386043
ch,46.366667,8.833333
ch,46.134304,7.316892
ch,46.066674,7.282552
ch,46.113569,7.303861
ch,46.35,9.183333
ch,46.361294,9.036113
ch,46.4,9.216667
ch,46.349926,9.248917
ch,46.645588,9.82781
ch,46.15,8.683333
ch,46.483333,9.016667
ch,46.45,9.033333
ch,46.4,9.166667
ci,5.309618,-4.146694
ci,5.330169,-4.152255
ci,5.309618,-4.146694
ci,5.330169,-4.152255
ci,5.676529,-4.046092
ci,5.480261,-3.867391
ci,6.690938,-5.249257
ci,5.414251,-3.229759
ci,5.310621,-3.855631
ci,5.309618,-4.146694
ci,6.359473,-3.859032
ci,5.323304,-3.914337
ci,5.380752,-4.320721
ci,5.995329,-5.606154
ci,7.590524,-5.568443
ci,8.029943,-5.453362
ci,5.660468,-3.987525
ci,5.43006,-4.159054
ci,5.86647,-3.925739
ci,5.916451,-4.120625
ci,5.535595,-3.559399
ci,5.681028,-4.382602
ci,7.206189,-5.32972
ci,5.499622,-3.619545
ci,7.342264,-3.574354
ci,6.973265,-4.232803
ci,7.841915,-5.353448
ci,7.841915,-5.353448
ci,7.683526,-4.064749
ci,5.799507,-4.145624
ci,5.799507,-4.145624
ci,5.28747,-3.886054
ci,7.342264,-3.574354
ci,7.829733,-5.221243
ci,7.829733,-5.221243
ci,7.844778,-5.355521
ci,5.502514,-4.044118
ci,6.247086,-3.543347
ci,6.729722,-3.496389
ci,7.183333,-3.983333
ci,7.938735,-5.317912
ci,7.283333,-2.983333
ci,6.729722,-3.496389
ci,5.915267,-3.748938
ci,5.476861,-4.091971
ci,5.466189,-3.976276
ci,5.911106,-4.744393
ci,5.481064,-3.910677
ci,5.305022,-3.16916
ci,5.670653,-3.483603
ci,5.954167,-5.291389
ci,5.380752,-4.320721
ci,5.380752,-4.320721
ci,5.407727,-4.293233
ci,5.670653,-3.483603
ci,5.289836,-3.170688
ci,5.531973,-4.041876
ci,5.309657,-4.012656
ci,7.591505,-5.009563
ci,5.86647,-3.925739
ci,5.916858,-3.938519
ci,7.79953,-5.196112
ci,6.942114,-5.015093
ci,6.69462,-4.833791
ci,6.942114,-5.015093
ci,5.309657,-4.012656
ci,7.317139,-5.50473
ci,7.317139,-5.50473
ci,7.809784,-5.442134
ci,8.119554,-2.761677
ci,7.316661,-4.873345
ci,5.17048,-3.155525
ci,5.467794,-3.207111
ci,7.508566,-5.068442
ci,6.594224,-4.994994
ci,6.596578,-4.994022
ci,7.316661,-4.873345
ci,7.092876,-4.983194
ci,5.414451,-3.990359
ci,5.416134,-4.015901
ck,-20.0066667,-158.1122222
ck,-21.2316667,-159.8277778
ck,-18.8686111,-159.8
ck,-18.8686111,-159.8
ck,-21.2077778,-159.775
ck,-21.2055556,-159.7866667
ck,-18.0608333,-163.1933333
ck,-21.9177778,-157.8986111
ck,-21.9177778,-157.8986111
ck,-21.9083333,-157.905
ck,-21.9247222,-157.965
ck,-20.1466667,-157.35
ck,-19.6972222,-157.7166667
ck,-19.9877778,-158.1188889
ck,-21.2244444,-159.7333333
ck,-21.2566667,-159.7319444
ck,-20.0166667,-158.1166667
ck,-21.2402778,-159.7291667
ck,-19.9986111,-158.1333333
ck,-21.2066667,-159.8094444
ck,-18.87,-159.8033333
ck,-19.8166667,-157.7166667
ck,-20.1333333,-157.3666667
ck,-8.9816667,-158.0605556
ck,-8.9816667,-158.0605556
ck,-21.92,-157.9602778
ck,-18.0608333,-163.1933333
ck,-18.0608333,-163.1933333
ck,-13.8333333,-172.0833333
ck,-13.9333333,-171.75
ck,-13.9333333,-171.75
ck,-21.2047222,-159.7583333
ck,-18.8669444,-159.8011111
ck,-10.8833333,-165.8333333
ck,-21.9530556,-157.925
ck,-21.9530556,-157.925
ck,-10.425,-161.0352778
ck,-10.425,-161.0352778
ck,-8.9602778,-157.9311111
ck,-18.88,-159.7816667
ck,-21.9186111,-157.96
ck,-19.9869444,-158.1291667
ck,-19.9869444,-158.1291667
ck,-21.92,-157.9602778
ck,-19.9991667,-158.1155556
ck,-19.9991667,-158.1155556
ck,-8.9602778,-157.9311111
ck,-21.2719444,-159.755
ck,-21.2719444,-159.755
ck,-13.8,-171.7833333
ck,-10.3763889,-160.0116667
ck,-10.3763889,-160.0116667
ck,-10.3763889,-160.0116667
ck,-18.8713889,-159.7811111
ck,-18.0608333,-163.1933333
cl,-35.25,-71.85
cl,-35.75,-71.55
cl,-41.397726,-72.917405
cl,-18.016667,-69.216667
cl,-17.7,-69.65
cl,-42.463889,-73.520833
cl,-42.463889,-73.520833
cl,-18.566667,-69.8
cl,-33,-71.516667
cl,-42.748611,-73.5875
cl,-28.833333,-70.733333
cl,-30.833333,-70.7
cl,-34.65,-70.85
cl,-34.65,-70.85
cl,-35.316667,-72.15
cl,-40.583333,-72.916667
cl,-19.75,-69.916667
cl,-25.133333,-69.566667
cl,-25.1,-70.45
cl,-29.233333,-71.1
cl,-28.116667,-70.816667
cl,-28.95,-71.483333
cl,-43.021944,-73.610556
cl,-29.731944,-71.014167
cl,-42.515833,-73.589722
cl,-32.516667,-71.433333
cl,-24.183333,-69.85
cl,-35.316667,-72.15
cl,-42.087222,-73.623056
cl,-17.733333,-69.8
cl,-30,-70.016667
cl,-41.783333,-73.516667
cl,-42.748611,-73.5875
cl,-18.816667,-69.5
cl,-18.9,-69.083333
cl,-38.933333,-73.216667
cl,-22.983333,-68.216667
cl,-22.983333,-68.233333
